ACTOR DNE    Actor 	id = f8a0ef62-cd73-45d8-baea-4ff105dd4a68	name = Lee Phillips                                      	dob = null    
ACTOR DNE    Actor 	id = 9fc6de6e-a475-425f-b379-f4a5aba59815	name = Les Tremaye                                       	dob = null    
ACTOR DNE    Actor 	id = 8c3dc0bf-361d-4a74-ae96-8a2e9167cc68	name = Ann Stanton                                       	dob = null    
ACTOR DNE    Actor 	id = 06fb60f7-f032-49aa-8ca3-84a13bbc2768	name = Edmund Haskin                                     	dob = null    
ACTOR DNE    Actor 	id = 21f18c87-a803-4eb1-b80d-0a31f8457412	name = John Dennis                                       	dob = null    
ACTOR DNE    Actor 	id = 6764937b-81df-461a-87a7-342d91f20760	name = Bert Rensen                                       	dob = null    
ACTOR DNE    Actor 	id = 3a6ffb45-ace6-46a1-bca0-3734dd905a4c	name = Karl Lukas                                        	dob = null    
ACTOR DNE    Actor 	id = c2c7979b-3d17-41d8-9627-766e0397c49d	name = Ada Stewart                                       	dob = null    
ACTOR DNE    Actor 	id = b5767003-ec51-4c0e-a1d4-f925f7fae09c	name = Phil Gordon                                       	dob = null    
ACTOR DNE    Actor 	id = 3e46eff9-c923-419f-a5cc-3f25dcd9d1eb	name = Clegg Hoyt                                        	dob = null    
ACTOR DNE    Actor 	id = 7dbd4c62-ee5b-4a68-9b45-0913da9dc12d	name = Susan Harrison                                    	dob = null    
ACTOR DNE    Actor 	id = e9fe42b0-d7aa-4215-97f7-e5e37fbef304	name = John Emery                                        	dob = null    
ACTOR DNE    Actor 	id = 652e03a0-c163-491b-9beb-36c25dcf0cf5	name = Jo vanFleet                                       	dob = null    
ACTOR DNE    Actor 	id = d105f53c-de2c-4843-a9cf-f8b08b04063e	name = Alice Frost                                       	dob = null    
ACTOR DNE    Actor 	id = 474dacf9-f43f-467f-ba50-1579f0abf456	name = Frank Maxwell                                     	dob = null    
ACTOR DNE    Actor 	id = b2e3f136-c65f-4fe1-94d5-f63b2d01d03f	name = Edmund Hashim                                     	dob = null    
ACTOR DNE    Actor 	id = 69cce8c6-3400-4f27-be7a-2bc15842126a	name = Jack Ging                                         	dob = null    
ACTOR DNE    Actor 	id = 3c39e0fe-2be3-4a3a-9fa1-b11db7368e9f	name = Duke Howard                                       	dob = null    
ACTOR DNE    Actor 	id = 7486b41d-fbd7-452e-91a8-f7671f1c855c	name = Burt Brinckerhoff                                 	dob = null    
ACTOR DNE    Actor 	id = f47defde-41f9-4394-8e8b-783c94de859b	name = George Clarke                                     	dob = null    
ACTOR DNE    Actor 	id = f7e7d580-0af1-41e5-b810-6dc250941243	name = Joby Baker                                        	dob = null    
ACTOR DNE    Actor 	id = ce4d6641-7d8a-42bb-9cdd-9d830ec917c5	name = Bernard Kates                                     	dob = null    
ACTOR DNE    Actor 	id = 3a32dede-5e34-439c-a67c-15a47fb924ae	name = King Calder                                       	dob = null    
ACTOR DNE    Actor 	id = 79e6a2fc-6978-4300-8c2c-3a0f31f34017	name = Bob Karnes                                        	dob = null    
ACTOR DNE    Actor 	id = a7029c51-643e-4b4a-b8b8-f09063d80496	name = Harry Swoger                                      	dob = null    
ACTOR DNE    Actor 	id = 9671e713-bd92-41d1-850b-83638b650363	name = Ted Newton                                        	dob = null    
ACTOR DNE    Actor 	id = 7ea6f099-291b-422f-8d49-047930c858ac	name = Richard Gaines                                    	dob = null    
ACTOR DNE    Actor 	id = e2de8916-0912-4f5a-b61e-3f7f738a756d	name = Lola Allbright                                    	dob = null    
ACTOR DNE    Actor 	id = 3403324a-2d89-4917-a3fa-221de3c1c616	name = Pat Breslin                                       	dob = null    
ACTOR DNE    Actor 	id = 9085f5a4-bf3f-4b06-be43-1d2af00b01cd	name = Brian Hutton                                      	dob = null    
ACTOR DNE    Actor 	id = 46e6cc39-1a06-40e2-962e-02776a6fecd0	name = Claudia Cravey                                    	dob = null    
ACTOR DNE    Actor 	id = 39a79b2f-2a18-4c3d-ac4f-ff3611681009	name = Peggy McKay                                       	dob = null    
ACTOR DNE    Actor 	id = 2b8994fb-6a53-44a9-9171-6d56553db69c	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 1077921a-f61b-4d8e-a467-c83e68a9fb2e	name = Katherine Crawford                                	dob = null    
ACTOR DNE    Actor 	id = 74fc442b-8328-4cc5-a318-d76c0b905eb3	name = Randy Boone                                       	dob = null    
ACTOR DNE    Actor 	id = c060a7bf-9565-4401-9889-fa7401de9c8b	name = James Anderson                                    	dob = null    
ACTOR DNE    Actor 	id = c3b265be-fa63-4757-bd8f-fd7d6ebf4672	name = Jesse Jacobs                                      	dob = null    
ACTOR DNE    Actor 	id = 0bd1803e-2d8b-43f7-b2cf-46e0688e5bde	name = Russ Conway                                       	dob = null    
ACTOR DNE    Actor 	id = 1173276d-6176-4e9b-b96c-1eebabdfa2b2	name = Karl Lukas                                        	dob = null    
ACTOR DNE    Actor 	id = 2f481f05-b254-4356-96d4-793bd3cd9059	name = Rose Montiel                                      	dob = null    
ACTOR DNE    Actor 	id = aaf65bfe-d04c-4266-9a9a-45c1d1f2b192	name = George Costigan                                   	dob = null    
ACTOR DNE    Actor 	id = 0b22c4de-b6b7-4981-bd0d-4e58f6c3f2be	name = Siobhan Finneran                                  	dob = null    
ACTOR DNE    Actor 	id = 70509ac8-af45-435c-9ee1-a9733ab5be26	name = Michelle Holmes                                   	dob = null    
ACTOR DNE    Actor 	id = e8da74ae-fdd8-4c5a-bb21-64ac9a136b52	name = Lesley Sharp                                      	dob = null    
ACTOR DNE    Actor 	id = 9d462358-22fb-4490-8888-1c139636f9de	name = Kulvinder Ghir                                    	dob = null    
ACTOR DNE    Actor 	id = fb391a4a-9141-42b7-a8d5-fd65ae1946f3	name = Alan Rickman                                      	dob = null    
ACTOR DNE    Actor 	id = 7847d73a-d9bd-41a4-b364-42fe325fd28b	name = Liesel Mathews                                    	dob = null    
ACTOR DNE    Actor 	id = ddcde42a-7566-44b3-934f-ca232e8057cb	name = Eleanor Brown                                     	dob = null    
ACTOR DNE    Actor 	id = 88bfd054-950e-4926-9355-cf5f2926976a	name = E-than Hawke                                      	dob = null    
ACTOR DNE    Actor 	id = 40660636-f8f3-4086-ae13-286a13a08b8f	name = Diego Luna                                        	dob = null    
ACTOR DNE    Actor 	id = 1ee52486-a1e8-4c34-a561-d7f30cb5cea8	name = Gael Garcia Bernal                                	dob = null    
ACTOR DNE    Actor 	id = ed401ad2-7806-4d81-aa37-9604875faa2d	name = Maribel Verdu                                     	dob = null    
ACTOR DNE    Actor 	id = 7d262832-9e08-4386-b8b3-f291c766e6e7	name = sa                                                	dob = null    
ACTOR DNE    Actor 	id = 2df13728-73f8-4002-ac43-abfd569afb3a	name = sa                                                	dob = null    
ACTOR DNE    Actor 	id = 6cbb1fc9-ebc1-4bec-b03e-e958218cbe50	name = Catherine Mouchet                                 	dob = null    
ACTOR DNE    Actor 	id = 22ac8a1f-0cd3-4f6b-bc79-dfd7aad1f719	name = Aurore Prieto                                     	dob = null    
ACTOR DNE    Actor 	id = c6fc63bc-2047-4aa5-9449-b84158d76662	name = Sylvie Habault                                    	dob = null    
ACTOR DNE    Actor 	id = 7a085ce2-e979-4225-a5ce-e92f0d1bb087	name = Tracey Walker                                     	dob = null    
ACTOR DNE    Actor 	id = ab801079-d96d-4391-9503-62a161d7ff1a	name = Fox Harris                                        	dob = null    
ACTOR DNE    Actor 	id = 3399f267-c336-4a55-b2e2-09705bfb80e5	name = Chloe Webb                                        	dob = null    
ACTOR DNE    Actor 	id = c3c13378-e623-4d02-b264-36287e9401be	name = David Hayman                                      	dob = null    
ACTOR DNE    Actor 	id = 41214298-b2fb-41da-a4dd-de39dabae7fc	name = Claude Noiller                                    	dob = null    
ACTOR DNE    Actor 	id = 42971b77-a56f-4dee-87bd-1e2f6e16e867	name = Valentine Tessier                                 	dob = null    
ACTOR DNE    Actor 	id = 75c7e5a0-c2b2-4b4d-9db6-4ddf1620c280	name = Lea Padovani                                      	dob = null    
ACTOR DNE    Actor 	id = 3a224bab-7268-4bfa-8843-b9982137f44d	name = Henri Garcin                                      	dob = null    
ACTOR DNE    Actor 	id = 89e44f09-d50c-4929-9ffd-6e05f6418e2d	name = Julien Bertheau                                   	dob = null    
ACTOR DNE    Actor 	id = d1076993-a9d1-4773-a5f4-ca261d05c912	name = Semyon Shaigada                                   	dob = null    
ACTOR DNE    Actor 	id = 3385fa56-d5c0-43b9-bd3f-5236a081ed38	name = Stepan Shkurat                                    	dob = null    
ACTOR DNE    Actor 	id = afd07c57-bfe1-4c26-9505-af9bb7474dc8	name = Sergei Stolyarov                                  	dob = null    
ACTOR DNE    Actor 	id = 314dd6ba-701e-4f33-bbb7-94cf472e5f28	name = Lyda Bonelli                                      	dob = null    
ACTOR DNE    Actor 	id = a8e2be6a-578a-4a0a-b443-a29aaf5cdb9c	name = Mario Bonnard                                     	dob = null    
ACTOR DNE    Actor 	id = aee3c4de-9588-49e5-bfb3-b513a72418b7	name = Mabel Poulton                                     	dob = null    
ACTOR DNE    Actor 	id = bd524d98-cfeb-4843-b23c-e0ef2f0e0a9e	name = Christopher Dienstag                              	dob = null    
ACTOR DNE    Actor 	id = beba8774-bcb5-4f5e-8aa9-530f5ac99446	name = Monica Caldwell                                   	dob = null    
ACTOR DNE    Actor 	id = 71f3487c-177f-49fa-8bb0-ec965fcafef6	name = Rosie Perez                                       	dob = null    
ACTOR DNE    Actor 	id = d7b042e0-b938-4d8d-bdca-5d4542cf72b8	name = Javier Pardem                                     	dob = null    
ACTOR DNE    Actor 	id = a578e896-f6dd-4b3b-9edc-3da77908b9dd	name = James Gandolfini                                  	dob = null    
ACTOR DNE    Actor 	id = 3c550105-4e1c-4da4-a088-7718a77519c8	name = Screamin' Jay Hawkins                             	dob = null    
ACTOR DNE    Actor 	id = bc470f44-38d3-41b4-8b1f-9be15b50f84a	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 3f1792df-572a-4e9c-9202-f70829a59551	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = d49806f5-d3b1-4b8f-a4e7-58d614f0f6ca	name = Jennifer Beale                                    	dob = null    
ACTOR DNE    Actor 	id = ac4e9f56-c9a2-47e8-89fa-0a6481806a11	name = Sunny Johnson                                     	dob = null    
ACTOR DNE    Actor 	id = 3e7d59a4-d939-4d9e-99a0-1c05ffa054af	name = Kyle T. Hefner                                    	dob = null    
ACTOR DNE    Actor 	id = 55433895-727b-4809-9d88-666e1a795907	name = Irine Cara                                        	dob = null    
ACTOR DNE    Actor 	id = ba88eb28-7bf7-4009-84e4-4e2d8e874327	name = Margaret Whitton                                  	dob = null    
ACTOR DNE    Actor 	id = 16e0964e-22c5-4ddf-ae34-5331445a6240	name = Roderick Cook                                     	dob = null    
ACTOR DNE    Actor 	id = 0b42c71e-c09a-4a48-9307-cddc878628d8	name = David Margulin                                    	dob = null    
ACTOR DNE    Actor 	id = caac17b4-c8cd-485f-a6ca-5eae24205175	name = Cyntia Cruz                                       	dob = null    
ACTOR DNE    Actor 	id = be4beaa8-4631-4ea5-bf20-90d65b48f406	name = Raynor Scheine                                    	dob = null    
ACTOR DNE    Actor 	id = c5712a25-56e7-4d7b-8f4d-6f4fe17323fa	name = Olek Krup                                         	dob = null    
ACTOR DNE    Actor 	id = e3c1d20d-5462-4e7b-8f0e-2b6107dc6dd7	name = Dwight West                                       	dob = null    
ACTOR DNE    Actor 	id = 0a99cfa9-e47b-4d5c-ad08-55d20669debf	name = Tim Robbins                                       	dob = null    
ACTOR DNE    Actor 	id = b1008a7d-c0e8-4524-8f32-6552c00e6385	name = Elizabeth Pena                                    	dob = null    
ACTOR DNE    Actor 	id = dae72368-a908-4138-80b2-ffb281330702	name = Danny Aiello                                      	dob = null    
ACTOR DNE    Actor 	id = 9040aaa8-5563-4291-b50c-118c95db908a	name = Patricia Kalember                                 	dob = null    
ACTOR DNE    Actor 	id = 8f57e814-66f0-4cba-a258-ed805f57532c	name = Woody Harrison                                    	dob = null    
ACTOR DNE    Actor 	id = cfc2ba22-c725-4699-a37e-8d11895bf865	name = Tommy Rile                                        	dob = null    
ACTOR DNE    Actor 	id = 465150d2-d6fd-4f5e-ad3f-5391eb86f399	name = Oliver Platt                                      	dob = null    
ACTOR DNE    Actor 	id = 164d36ca-78a2-4cd4-97a5-fa8ccd1dc72b	name = Ben Silverstone                                   	dob = null    
ACTOR DNE    Actor 	id = 08ba5077-feca-4134-ba17-44e4cc64377b	name = Emma GriffithsMalin                               	dob = null    
ACTOR DNE    Actor 	id = 2269c1cb-d755-40a0-9177-d88bdf60c56f	name = Suzanne Shepherd                                  	dob = null    
ACTOR DNE    Actor 	id = be92b76f-9513-47f8-ae3b-f86fbfdcf2ba	name = Oliver Martinez                                   	dob = null    
ACTOR DNE    Actor 	id = 22e65b14-3211-4117-beb8-6cc8850c89f0	name = Erik Per Sullivan                                 	dob = null    
ACTOR DNE    Actor 	id = 3cb2cd63-fc50-4964-b746-5c022c125384	name = Susan Oliver                                      	dob = null    
ACTOR DNE    Actor 	id = 335cb6e8-9839-45f7-9e8c-1bbdbe9beea6	name = Joe Pyne                                          	dob = null    
ACTOR DNE    Actor 	id = 681ee723-3130-478b-a122-a3502371728c	name = Mark Goddard                                      	dob = null    
ACTOR DNE    Actor 	id = e4f45770-bcbd-4ca3-a5c3-4c60612b74bc	name = The Chocolate Watchband                           	dob = null    
ACTOR DNE    Actor 	id = 7b7e7c6f-d6da-432f-9ac6-6bbf7867bc02	name = New Age                                           	dob = null    
ACTOR DNE    Actor 	id = f083f122-ba57-4b5a-9c91-6270d6831110	name = Elisha Cook~jr.                                   	dob = null    
ACTOR DNE    Actor 	id = fab82dc0-6131-4991-982a-ce7fd085f98c	name = Joel McCrae                                       	dob = null    
ACTOR DNE    Actor 	id = 2454416e-cc6f-4ac0-b2c7-5b229cd3fd7e	name = Arleen Wheelan                                    	dob = null    
ACTOR DNE    Actor 	id = feffdc54-72e2-4196-b121-67054230162b	name = Charles Buchinsky                                 	dob = null    
ACTOR DNE    Actor 	id = 9905eef8-dc58-474e-a673-81af56c29e0e	name = Stephen Seagal                                    	dob = null    
ACTOR DNE    Actor 	id = 46e9cbd0-b1f5-46ab-8e40-45913a5307a6	name = Stephen Seagal                                    	dob = null    
ACTOR DNE    Actor 	id = 347260f8-98cc-4508-8b7c-a262dcc9e834	name = Viggo Mortensen                                   	dob = null    
